ENROLLMENT_ID,PROBLEM,VIDEO,ACCESS1,WIKI,DISCUSSION,PAGE_CLOSE,NAVIGATE,LABLE
47973,0,0,0,0,0,0,4,1
47974,7,6,44,2,10,13,18,0
47975,0,3,7,0,0,3,4,1
47976,42,8,30,0,0,13,8,1
47977,0,0,13,0,11,5,8,0
47979,0,0,2,0,0,1,2,1
47980,0,6,21,1,3,16,10,1
47982,0,6,15,0,0,11,3,0
47983,0,1,2,0,0,1,1,0
47984,0,10,26,0,2,15,4,0
47986,8,4,81,0,6,6,31,1
47987,0,0,0,0,0,0,1,1
47989,52,0,64,2,4,22,23,0
47990,10,6,105,0,9,10,27,1
47991,40,2,73,0,0,5,11,1
47992,12,13,30,0,0,22,9,1
47993,0,4,4,1,1,4,4,1
47994,0,5,32,0,0,15,2,1
47995,99,8,111,2,16,6,23,0
47996,0,1,28,1,1,1,15,1
47997,231,160,287,1,8,70,67,0
47998,4,8,10,0,0,9,3,1
47999,1,25,51,1,2,30,16,1
48000,0,0,0,0,0,0,2,1
48006,8,19,42,2,6,29,8,1
48007,0,0,0,0,0,0,4,1
48009,0,2,4,2,1,3,4,1
48010,258,56,200,2,146,59,46,0
48013,0,1,2,0,0,1,1,1
48015,4,5,20,0,0,15,9,1
48017,0,1,2,1,0,1,4,1
48020,0,0,0,0,0,0,2,1
48022,0,0,2,0,0,0,2,1
48023,0,0,0,0,0,0,1,1
48024,0,0,0,0,0,0,1,1
48026,16,19,71,1,4,50,27,0
48028,4,12,45,3,12,27,18,0
48029,0,0,0,0,0,0,9,1
48032,0,0,0,0,0,0,1,1
48034,0,0,31,0,0,3,6,0
48035,48,16,47,0,1,27,9,1
48037,338,46,238,3,24,12,30,0
48038,0,1,2,0,0,1,3,1
48039,0,0,1,0,0,0,12,1
48040,0,0,3,0,0,1,4,1
48042,3,7,29,0,2,22,21,0
48043,0,1,14,1,1,7,5,1
48044,0,0,4,0,0,0,2,1
48046,0,2,6,0,0,4,2,1
48050,4,0,14,0,0,2,10,1
48051,7,12,25,1,1,17,11,1
48052,92,29,111,0,2,30,11,1
48053,8,13,31,2,11,22,7,1
48054,0,0,0,0,0,0,1,1
48055,0,1,3,0,0,2,2,1
48056,0,3,9,0,0,4,4,1
48058,0,1,23,0,1,2,12,0
48059,0,1,6,1,2,5,4,1
48061,20,10,64,0,0,16,3,1
48063,40,9,36,4,6,12,23,1
48066,47,1,73,2,26,1,18,0
48067,11,2,33,0,28,26,19,0
48069,358,14,82,2,34,48,36,0
48070,22,28,72,0,0,51,15,0
48072,0,4,11,0,0,7,3,1
48073,0,0,0,0,0,0,1,0
48078,0,1,8,0,0,1,2,1
48079,0,0,0,0,0,0,6,1
48080,0,0,0,0,0,0,1,1
48082,107,19,109,0,37,46,12,0
48084,73,3,36,0,0,5,7,1
48085,0,1,4,0,0,1,3,1
48086,0,0,2,0,0,0,3,1
48087,0,14,26,0,0,6,4,1
48088,0,3,13,1,0,10,8,1
48089,10,14,30,0,12,19,6,0
48091,0,4,10,0,0,4,3,1
48092,41,3,59,2,22,4,18,0
48094,0,2,7,0,0,5,4,1
48095,0,6,24,0,9,12,13,0
48099,0,4,16,2,2,10,11,1
48100,68,9,19,0,0,16,5,0
48101,0,0,0,0,0,0,1,1
48102,14,0,28,1,18,26,28,1
48103,0,0,0,0,0,0,2,0
48105,0,0,0,0,0,0,2,0
48106,0,1,2,0,0,1,2,1
48109,1,1,18,0,0,2,11,1
48115,4,9,35,4,17,18,15,1
48118,50,8,116,0,64,27,26,0
48122,14,21,43,0,0,39,8,0
48123,0,0,4,0,0,2,2,1
48126,73,45,241,1,14,68,51,0
48128,0,25,67,0,4,45,19,1
48131,0,1,4,0,0,1,3,0
48132,42,1,118,0,17,1,18,0
48133,0,2,11,0,1,6,3,0
48134,69,40,246,2,13,6,45,0
48135,178,6,82,1,17,9,13,0
48136,0,0,35,0,18,25,5,0
48138,44,26,166,7,137,54,81,0
48139,0,0,0,0,0,0,2,1
48141,0,1,2,0,4,1,8,1
48142,0,0,0,0,2,0,2,1
48143,7,0,25,1,9,1,11,1
48147,0,0,0,0,0,0,1,1
48148,34,16,64,3,13,37,22,0
48149,2,3,11,0,0,7,6,1
48151,76,0,84,0,10,12,6,1
48153,0,2,4,0,0,3,1,1
48155,5,0,21,0,0,13,11,1
48156,0,0,0,0,0,0,1,1
48158,4,5,17,0,0,10,3,1
48159,0,0,0,0,0,0,1,1
48161,0,6,20,0,0,9,5,1
48163,5,13,47,0,1,5,1,0
48168,2,10,40,1,7,26,18,1
48169,5,3,18,0,5,10,5,1
48170,4,5,37,1,11,21,16,1
48171,0,0,2,0,0,0,5,1
48172,0,0,2,0,0,0,4,1
48175,16,4,21,0,1,7,2,0
48177,0,1,8,0,0,1,4,1
48178,0,0,5,0,0,1,2,1
48179,33,16,41,3,3,24,13,1
48181,0,0,0,0,0,0,2,1
48182,0,0,0,0,0,0,2,1
48184,35,26,57,1,0,44,18,0
48186,0,0,0,0,0,0,1,1
48187,0,0,0,0,0,0,1,1
48189,0,1,5,0,0,3,1,1
48190,0,0,2,0,0,1,2,1
48191,38,14,47,1,4,34,14,0
48192,6,0,42,0,0,3,14,1
48195,0,0,0,0,0,0,1,1
48197,14,4,29,0,0,6,15,1
48199,0,2,4,0,0,1,1,1
48200,0,3,6,2,1,4,16,1
48206,0,0,3,0,0,2,1,1
48208,2,0,8,0,1,4,4,1
48209,4,2,15,1,5,2,8,1
48210,0,2,5,0,0,2,4,1
48212,0,1,2,1,1,1,5,1
48213,0,2,11,0,0,2,3,1
48215,0,2,2,0,0,2,5,1
48217,2,11,40,0,4,23,8,0
48218,0,4,28,2,2,17,23,1
48219,0,28,60,5,0,36,23,0
48221,84,0,6,0,7,1,14,0
48222,79,2,65,0,41,44,22,0
48223,62,7,113,5,20,21,52,0
48224,0,1,3,0,0,1,1,1
48227,0,0,3,0,0,0,3,1
48229,111,6,55,1,4,15,35,0
48231,377,140,524,1,62,118,53,0
48232,0,0,0,0,0,0,9,1
48233,25,3,33,1,0,18,20,0
48235,12,0,25,0,0,20,8,0
48237,0,0,0,0,0,0,1,1
48239,0,1,3,0,0,1,7,1
48240,42,49,186,0,25,57,8,1
48242,0,0,0,0,0,0,2,1
48244,8,1,47,0,13,3,13,0
48245,68,25,92,0,8,4,37,0
48247,0,0,7,0,1,0,10,1
48248,0,0,0,0,0,0,1,1
48249,0,3,9,0,0,4,2,1
48250,0,0,0,0,0,0,1,1
48251,0,2,4,0,0,2,2,1
48253,4,2,15,3,8,2,12,1
48255,0,23,77,2,6,29,21,0
48256,14,17,42,0,0,12,5,1
48258,0,0,0,0,0,0,1,1
48259,0,2,8,1,1,6,11,1
48260,6,8,31,0,4,23,5,1
48262,0,4,9,0,0,4,2,1
48264,7,13,32,0,3,24,9,0
48267,0,0,0,0,0,0,1,1
48268,54,17,44,0,2,28,15,1
48269,0,2,5,0,0,3,1,1
48270,0,0,0,0,0,0,1,1
48272,0,4,10,0,0,7,5,1
48275,0,1,6,0,0,0,4,1
48276,0,0,0,0,0,0,1,1
48277,152,4,15,0,0,11,14,1
48278,0,1,5,0,0,1,4,1
48281,0,0,0,0,0,0,4,1
48284,6,1,37,0,0,5,12,1
48285,13,5,22,1,16,7,10,1
48287,3,0,2,0,0,0,2,0
48291,0,0,0,0,0,0,2,1
48293,4,0,12,0,0,0,6,1
48294,41,12,153,51,42,38,36,0
48296,0,8,20,1,2,14,15,0
48297,11,3,24,0,0,16,5,1
48299,0,7,32,0,0,16,9,1
48300,13,22,46,2,9,37,27,0
48302,0,58,136,0,0,74,24,0
48303,69,12,126,8,149,56,68,0
48304,26,0,54,1,6,0,16,1
48305,0,0,0,0,0,0,1,1
48308,0,17,59,0,1,35,17,1
48311,5,2,24,0,6,3,7,0
48313,0,35,59,1,3,37,14,0
48315,0,0,0,0,0,0,2,1
48316,2,8,15,0,0,11,5,1
48317,2,2,9,0,0,4,3,1
48318,5,0,36,0,6,0,10,1
48320,0,0,20,0,0,1,4,1
48322,5,1,23,0,0,1,6,1
48326,23,4,43,1,4,5,12,1
48328,0,7,10,0,0,8,4,1
48331,63,26,61,1,0,17,12,1
48333,10,14,43,1,2,28,11,0
48335,0,2,8,1,0,5,10,1
48336,0,0,0,0,0,0,1,1
48337,0,0,2,0,1,1,5,1
48338,0,0,0,0,0,0,2,1
48341,0,1,25,0,0,1,6,1
48342,0,7,43,0,0,7,8,1
48343,238,33,77,1,56,37,43,0
48344,0,6,15,0,0,10,3,1
48349,0,13,63,11,8,49,17,1
48350,0,0,0,0,0,0,4,1
48351,44,52,121,3,14,74,32,0
48352,0,0,2,0,8,1,15,0
48353,0,0,0,0,0,0,4,1
48354,35,12,97,1,43,34,63,0
48358,101,0,37,3,25,8,15,0
48360,0,0,0,0,0,0,2,1
48361,0,0,0,1,1,0,4,1
48362,4,9,36,2,2,16,18,1
48364,389,44,163,3,123,82,74,0
48365,0,1,2,0,0,1,2,1
48366,26,6,29,1,6,16,48,0
48367,0,0,0,0,0,0,1,1
48368,0,1,2,0,0,1,2,1
48369,2,1,5,0,0,1,2,0
48375,0,1,7,0,0,1,5,1
48376,0,1,2,0,0,1,2,1
48378,0,3,10,0,1,6,10,1
48379,0,1,2,0,0,1,4,1
48384,0,2,19,0,11,0,4,0
48385,22,22,105,0,2,54,15,1
48387,0,0,0,0,0,0,1,1
48388,0,0,3,0,1,0,3,1
48389,26,4,14,0,0,8,3,1
48390,0,0,0,0,0,0,1,1
48391,8,16,28,0,1,23,11,1
48392,0,0,0,0,0,0,2,1
48394,0,0,0,0,0,0,2,1
48397,0,9,22,0,0,11,12,1
48398,0,0,0,0,0,0,1,1
48399,0,1,2,0,0,1,1,1
48402,0,0,0,0,0,0,1,1
48403,2,0,3,0,0,2,3,1
48405,62,19,106,1,67,45,58,0
48406,29,36,103,6,96,77,63,0
48407,6,11,69,4,18,29,35,1
48408,0,1,5,1,1,3,6,1
48409,6,3,17,1,1,4,10,1
48410,0,1,7,1,1,3,5,1
48412,39,0,48,3,11,2,18,1
48413,7,8,53,0,0,45,17,1
48414,0,0,0,0,0,0,1,1
48416,116,36,145,0,0,52,8,0
48417,44,36,97,2,35,33,39,0
48419,0,5,15,1,3,9,11,1
48420,0,0,2,0,0,0,2,1
48424,0,0,0,0,0,0,2,1
48426,9,9,25,1,4,17,11,0
48429,0,1,2,0,0,1,3,1
48430,0,2,6,0,0,5,5,1
48432,0,0,0,0,0,0,1,1
48433,0,2,4,0,0,3,1,1
48435,7,16,41,2,3,12,15,1
48440,0,27,53,0,0,31,8,0
48441,5,3,21,0,0,8,6,1
48443,0,1,3,0,0,2,4,1
48444,0,7,8,0,0,7,2,1
48448,0,0,3,0,0,2,2,1
48449,10,14,85,8,25,57,30,1
48450,19,26,57,3,51,38,17,0
48453,4,8,38,2,10,1,8,0
48457,0,0,0,0,0,0,4,1
48458,0,2,6,0,0,3,2,1
48459,7,11,30,0,2,25,4,1
48461,19,13,33,0,2,19,7,0
48462,0,0,0,0,0,0,1,1
48464,14,4,32,0,0,18,6,0
48465,0,2,3,0,2,2,3,1
48466,1,2,38,2,4,3,14,1
48467,0,17,33,0,0,8,12,0
48468,0,0,0,0,0,0,1,1
48469,0,0,0,0,0,0,1,1
48472,0,1,4,0,0,3,6,1
48473,0,2,4,0,0,1,2,1
48474,3,4,37,1,8,5,21,1
48476,0,0,5,1,17,1,8,1
48477,60,59,125,1,13,83,23,0
48480,54,2,76,1,32,3,19,1
48481,0,0,0,0,0,0,1,1
48482,1,0,6,0,0,0,2,1
48487,2,9,32,0,0,25,7,0
48488,50,1,56,1,2,12,8,0
48489,0,2,10,0,0,2,9,1
48491,2,3,36,2,2,3,6,0
48493,0,0,0,0,0,0,2,1
48494,0,1,10,0,0,1,5,1
48495,0,4,5,0,0,4,2,1
48497,62,3,336,4,277,11,43,0
48498,0,1,9,0,0,1,4,1
48500,6,17,58,1,13,41,37,0
48501,0,0,0,0,0,0,2,0
48502,22,5,144,2,12,9,34,0
48504,13,24,54,0,8,38,22,0
48509,53,2,86,3,17,2,17,0
48510,60,1,117,1,22,3,31,0
48512,10,10,30,0,0,4,3,1
48513,5,16,40,2,15,28,22,1
48514,0,0,4,0,0,0,2,1
48515,25,6,27,0,0,9,21,0
48516,0,2,5,1,2,1,11,1
48517,132,23,54,0,0,41,21,0
48518,0,2,12,0,0,5,5,1
48519,6,1,15,0,0,2,7,0
48520,25,0,66,0,0,0,5,1
48522,6,2,15,0,66,9,14,1
48523,24,8,44,0,2,2,13,0
48524,81,6,135,6,68,28,71,0
48527,0,1,14,0,0,2,3,1
48530,0,1,2,0,0,1,1,1
48531,0,0,6,0,0,0,4,1
48534,18,0,27,2,2,21,14,0
48537,73,1,75,0,1,30,9,0
48538,0,1,4,0,0,2,5,1
48539,100,37,125,0,0,53,19,0
48540,0,0,0,0,0,0,1,1
48541,23,22,47,0,0,30,11,1
48543,74,29,104,0,7,32,20,0
48544,0,0,0,0,0,0,1,1
48548,0,4,39,1,1,19,35,1
48549,8,12,37,0,0,26,5,0
48551,26,0,115,0,10,50,11,1
48552,0,2,7,0,0,2,3,1
48553,0,0,0,0,0,0,1,1
48554,41,7,33,0,2,10,12,1
48555,52,28,71,1,3,51,26,1
48557,41,11,85,7,17,37,15,0
48559,0,0,0,0,0,0,1,1
48560,0,13,42,0,0,7,10,1
48561,3,11,41,1,0,27,15,1
48562,0,0,4,0,0,2,4,1
48564,27,25,133,0,0,67,21,0
48565,8,45,83,2,22,65,30,0
48566,31,1,42,0,40,25,18,1
48567,6,2,74,0,0,7,7,1
48572,38,17,65,1,62,35,18,0
48573,0,0,2,0,2,1,18,1
48574,47,55,92,0,3,74,21,0
48576,0,0,6,1,0,3,6,1
48578,0,2,3,0,0,2,2,1
48579,8,1,73,0,0,2,7,1
48580,30,10,35,0,0,14,6,0
48581,46,24,86,0,34,40,20,0
48582,21,16,94,2,18,38,32,1
48583,0,0,0,0,0,0,2,1
48584,0,4,11,0,0,5,8,1
48588,10,26,45,0,13,35,11,0
48590,60,15,57,7,83,32,19,0
48591,23,3,18,1,8,14,22,0
48593,5,11,60,1,13,25,24,0
48594,0,0,0,0,0,0,1,1
48595,3,0,38,3,5,0,18,1
48596,0,0,3,0,0,0,1,1
48598,0,0,0,0,0,0,1,1
48599,181,103,238,0,13,11,47,0
48600,4,13,37,0,0,24,9,1
48601,210,80,230,4,12,77,33,1
48603,2,2,7,0,0,4,4,1
48604,68,42,96,1,24,39,9,0
48605,12,3,67,1,0,5,6,0
48606,6,11,24,0,0,19,2,1
48607,0,2,11,0,0,2,2,1
48610,294,16,201,1,4,22,22,0
48611,19,51,145,0,10,110,21,0
48612,0,1,4,0,0,2,2,1
48614,0,2,11,0,0,1,6,0
48616,0,0,7,1,0,0,7,1
48619,314,70,371,1,10,32,100,0
48621,6,4,16,1,3,8,8,1
48622,5,1,5,2,9,4,6,0
48624,119,93,144,2,30,115,19,0
48627,44,0,30,3,0,2,16,1
48628,0,0,0,0,0,0,2,1
43916,0,1,2,0,0,1,1,1
43917,0,1,4,1,1,2,8,1
43918,0,1,1,6,4,1,8,1
43919,0,0,0,0,0,0,1,1
43920,58,24,68,0,26,25,7,0
43922,0,0,19,3,0,6,6,0
43925,22,0,27,1,1,10,6,1
43927,28,66,233,0,3,109,20,0
43928,0,0,2,0,2,0,3,1
43929,7,3,6,0,1,1,4,1
43930,0,3,6,0,1,3,3,1
43931,8,16,40,0,0,17,8,1
43933,0,1,2,0,0,1,2,1
43934,30,21,58,1,23,44,22,0
43935,24,17,39,4,6,27,13,1
43936,0,3,7,0,2,5,2,1
43937,16,0,44,0,0,11,6,0
43938,0,0,0,0,0,0,2,1
43939,281,37,258,0,26,11,4,0
43940,58,5,83,0,0,11,18,0
43941,0,0,0,0,0,0,2,1
43942,0,1,2,0,0,1,4,1
43945,0,2,5,0,0,3,3,1
43948,0,0,0,0,0,0,1,1
43949,0,0,3,0,0,1,3,1
43951,0,1,2,0,0,0,2,1
43952,10,0,3,0,0,2,10,1
43953,42,23,45,0,0,37,7,0
43956,0,13,25,0,3,8,2,1
43957,0,0,0,0,0,0,5,1
43958,1,4,9,0,0,6,4,1
43960,12,12,40,0,0,25,12,0
43961,0,7,12,0,1,6,3,1
43964,0,0,0,0,0,0,1,0
43965,0,4,6,0,0,2,3,1
43968,0,1,3,1,1,1,5,1
43973,0,0,0,0,0,0,2,1
43974,0,1,3,0,0,1,1,1
43975,19,12,38,20,15,3,19,1
43976,0,0,0,0,0,0,1,1
43978,13,7,14,0,5,0,1,1
43979,12,24,68,0,24,29,12,0
43980,33,20,53,1,8,34,21,0
43983,0,1,2,0,0,1,1,1
43985,0,1,2,0,0,1,3,1
43986,0,6,20,0,1,6,4,1
43988,0,0,0,0,0,0,1,1
43990,0,0,2,0,0,1,3,1
43993,0,2,3,0,1,2,4,1
43994,1,12,25,1,12,14,9,1
43995,0,0,4,3,1,0,14,1
43996,0,3,14,0,7,6,11,1
43997,0,0,1,0,0,0,2,1
43999,0,0,0,0,0,0,1,1
44000,0,4,13,2,4,8,6,1
44001,13,11,25,1,22,14,10,1
44002,0,2,3,0,0,2,6,1
44003,0,3,7,1,2,4,8,1
44004,0,4,9,0,5,6,7,1
44005,18,9,26,0,51,13,6,0
44006,0,2,3,0,4,2,4,1
44011,0,3,7,0,0,5,2,1
44013,0,3,6,1,1,4,7,1
44014,0,2,2,1,1,2,3,1
44016,0,2,4,0,2,2,4,1
44018,0,3,14,0,0,3,3,1
44020,0,1,3,0,0,1,1,1
44022,27,22,182,0,75,80,40,1
44023,0,0,5,0,4,0,4,1
44025,0,1,2,0,0,1,3,1
44026,0,2,3,0,2,2,5,1
44029,0,0,0,0,0,0,2,1
44030,0,1,2,0,8,1,4,1
44031,0,4,6,1,0,3,13,1
44033,0,0,0,0,0,0,2,1
44035,0,3,6,3,1,4,11,1
44037,0,3,9,0,1,6,6,1
44038,5,1,23,1,9,1,7,1
44039,0,4,8,0,0,6,7,1
44042,0,0,0,0,0,0,2,1
44043,1,8,21,0,7,5,11,1
44045,0,0,0,0,0,0,2,1
44047,0,1,3,0,0,1,5,1
44048,0,2,12,0,0,4,3,1
44050,0,2,3,0,0,2,1,1
44051,0,6,19,1,14,9,9,1
44053,2,2,8,0,0,2,1,1
44055,0,4,5,0,1,4,3,1
44056,0,0,3,0,0,2,2,1
44059,0,10,16,0,9,13,7,1
44061,0,0,0,0,0,0,4,1
44064,0,0,0,0,0,0,2,1
44065,0,1,3,0,0,1,1,1
44066,0,1,2,0,2,1,3,1
44067,0,1,1,0,0,1,5,1
44068,0,4,6,0,15,4,4,1
44073,0,0,0,0,0,0,2,1
44074,0,5,8,0,3,6,2,1
44075,0,0,0,1,1,0,10,1
44077,37,22,51,1,13,34,13,1
44078,8,11,22,0,0,7,7,1
44080,0,2,5,0,1,3,8,1
44082,0,8,23,2,9,9,20,1
44085,4,5,13,0,0,5,5,1
44086,0,1,3,0,6,1,5,1
44087,0,4,4,0,0,4,14,1
44088,0,0,2,0,0,0,1,1
44089,18,22,62,9,56,31,20,0
44090,0,3,6,0,0,4,4,1
44091,0,1,2,0,0,1,1,1
44092,0,2,3,0,0,2,1,1
44094,2,7,28,0,0,15,8,1
44096,0,1,2,1,0,1,6,1
44098,0,0,0,1,4,0,10,1
44099,0,2,3,0,0,2,4,1
44100,2,6,18,0,22,11,9,1
44101,0,1,7,0,0,3,3,1
44103,0,0,0,0,1,0,9,1
44104,0,1,2,0,0,1,5,1
44105,0,4,10,0,5,5,7,1
44106,4,13,62,2,1,24,14,1
44107,0,0,0,0,0,0,5,1
44108,0,4,6,0,0,3,4,1
44109,0,1,2,0,6,1,4,1
44110,0,1,2,0,2,1,2,1
44113,0,2,3,0,0,2,5,1
44114,0,10,63,3,26,34,20,1
44116,0,0,9,0,12,0,6,1
44117,0,17,34,0,0,21,11,1
44120,0,1,8,0,7,4,3,1
44121,0,2,3,0,0,2,3,1
44124,0,2,3,0,1,2,2,1
44125,0,0,0,0,0,0,4,1
44126,0,2,4,0,1,2,5,1
44127,0,2,7,1,25,4,8,1
44128,0,0,0,0,0,0,1,1
44129,0,11,29,1,41,15,8,1
44130,0,2,6,0,0,3,2,1
44132,0,3,3,1,0,3,10,1
44136,0,3,5,1,31,3,9,1
44137,0,2,6,0,0,3,2,1
44138,0,1,5,0,0,3,3,1
44140,0,4,7,0,2,5,2,1
44142,23,38,121,3,68,61,33,1
44143,0,4,6,0,3,3,4,1
44145,0,2,7,0,2,3,2,1
44146,0,2,5,1,11,2,5,1
44147,0,1,2,0,5,1,5,1
44149,3,11,52,0,0,14,7,1
44150,4,5,9,0,0,3,3,1
44153,0,3,4,0,0,3,3,1
44154,0,0,0,0,0,0,1,1
44156,0,1,3,0,10,1,2,1
44157,1,8,18,2,0,7,9,1
44158,0,3,9,0,0,4,4,1
44160,0,1,4,0,0,2,2,1
44162,0,0,0,0,0,0,8,1
44164,0,1,2,0,0,1,2,1
44166,0,5,17,1,0,8,4,1
44167,0,7,11,1,18,8,8,1
44171,0,2,8,0,0,3,3,1
44172,0,0,0,0,0,0,5,1
44174,3,10,30,0,32,12,10,1
44175,0,2,2,0,0,2,6,1
44178,0,6,23,1,10,11,10,0
44179,0,0,0,0,0,0,4,1
44181,0,4,12,1,16,6,8,1
44182,10,3,15,0,11,0,10,1
44184,16,19,35,0,5,16,3,1
44185,0,0,0,0,0,0,1,1
44186,38,16,53,1,46,28,13,1
44187,7,9,19,0,4,4,5,1
44188,0,1,5,0,0,3,4,1
44193,0,3,12,0,11,3,7,1
44194,18,22,79,1,34,37,19,0
44195,0,2,7,0,7,4,4,1
44196,0,0,3,0,0,1,1,0
44201,0,3,4,0,0,3,2,1
44202,0,0,2,0,0,0,10,1
44203,23,11,38,0,10,23,8,1
44208,0,1,5,0,0,2,8,1
44209,0,0,8,0,0,3,7,1
44212,0,1,4,0,6,2,5,1
44213,0,4,11,0,0,4,3,1
44215,0,0,0,0,0,0,2,1
44216,0,1,2,0,0,1,3,1
44217,4,3,5,0,0,3,1,1
44219,0,4,4,0,0,4,3,1
44225,0,3,7,0,0,2,5,1
44227,0,1,2,0,0,0,2,1
44228,0,7,29,0,0,16,11,0
44229,0,3,8,1,19,4,4,1
44230,0,1,2,0,0,1,1,1
44232,0,0,0,0,0,0,2,1
44233,0,7,8,1,0,7,19,1
44236,26,21,54,5,50,30,31,0
44237,0,1,4,0,11,2,4,1
44239,0,2,3,0,0,2,2,1
44240,0,2,3,0,0,2,4,1
44242,0,2,11,3,6,5,6,1
44243,0,2,5,0,0,2,6,1
44244,28,17,42,1,13,23,10,0
44248,0,2,6,0,2,4,1,1
44251,0,0,0,0,0,0,2,1
44252,0,3,3,0,0,3,3,1
44253,0,4,11,0,17,5,8,1
44256,2,8,19,0,1,11,8,1
44257,0,1,3,0,0,1,5,1
44258,0,1,2,0,0,1,3,1
44260,0,4,7,0,0,5,4,1
44263,0,3,9,1,2,4,8,1
44264,0,2,3,0,0,2,2,1
44265,0,3,8,1,0,5,3,1
44267,0,0,2,0,4,0,4,1
44270,6,12,38,0,0,18,7,1
44272,0,3,5,0,0,3,1,1
44274,0,4,7,0,0,5,4,1
44275,0,4,11,2,3,8,15,1
44277,0,4,11,1,1,5,15,1
44279,0,1,2,0,0,1,1,1
44280,2,2,17,1,14,4,19,1
44282,0,3,12,1,10,7,6,1
44283,0,2,5,0,0,3,4,1
44284,6,4,16,0,0,4,3,1
44285,0,0,0,0,0,0,1,1
44286,0,6,10,0,0,8,2,1
44287,0,0,14,0,0,8,6,1
44288,0,1,3,0,0,1,2,1
44289,5,5,12,0,4,6,2,1
44290,0,0,2,0,0,1,5,1
44291,0,2,3,0,0,2,1,1
44295,0,1,9,0,2,0,2,1
44296,0,0,0,0,0,0,5,1
44297,0,10,22,0,4,16,5,1
44299,8,14,39,0,10,13,6,1
44302,0,1,2,0,0,1,6,1
44303,0,1,2,1,2,1,5,1
44304,0,0,1,0,0,0,3,1
44306,0,0,0,0,0,0,1,1
44308,0,1,8,0,0,1,2,1
44310,0,2,5,0,2,3,6,1
44311,0,0,0,0,0,0,2,1
44312,0,2,3,0,0,1,1,1
44313,0,5,12,0,0,6,7,1
44314,0,0,3,0,0,1,1,1
44315,0,2,7,0,9,4,8,0
44318,0,1,2,0,3,1,6,0
44319,10,10,78,4,12,6,29,1
44321,0,0,0,0,0,0,1,1
44323,0,2,3,0,0,2,2,0
44324,0,0,0,0,0,0,3,1
44325,0,0,0,0,0,0,3,1
44328,11,12,39,2,2,9,13,1
44329,58,6,29,0,0,0,8,1
44330,0,0,0,0,0,0,1,1
44331,0,2,5,0,0,3,1,1
44332,0,0,0,0,0,0,1,1
44333,0,0,0,0,0,0,1,1
44335,0,1,2,0,0,1,1,1
44339,16,5,23,0,3,7,11,1
44340,0,2,11,0,3,6,11,0
44342,3,14,41,0,2,26,11,0
44343,0,0,0,0,5,0,3,1
44345,26,16,61,6,0,18,13,0
44346,0,1,2,0,0,1,2,0
44347,5,5,11,0,1,1,2,1
44349,0,9,30,1,2,8,10,1
44350,15,15,48,1,2,14,12,1
44352,0,2,8,1,0,4,15,1
44354,23,18,33,1,3,8,5,1
44355,0,0,4,0,0,2,2,1
44356,0,1,2,0,0,1,9,1
44359,0,0,0,0,0,0,4,1
44361,0,1,4,0,0,2,2,1
44362,0,1,2,0,0,1,4,1
44363,1,6,10,0,0,2,1,1
44364,0,3,6,0,14,4,6,1
44365,0,5,15,0,0,4,5,1
44368,0,1,2,0,0,1,2,1
44371,0,1,2,0,0,1,4,0
44373,0,0,0,0,0,0,2,0
44374,110,63,108,1,21,30,30,0
44376,0,1,4,0,0,2,3,1
44377,12,32,79,2,30,50,25,1
44378,0,5,47,0,2,6,9,0
44379,0,32,152,0,0,49,8,1
44381,209,121,406,3,49,128,33,1
44383,0,0,4,0,2,0,13,1
44385,0,1,2,0,0,1,2,1
44386,0,2,5,0,1,1,3,1
44388,0,1,2,0,0,1,2,1
44389,10,23,44,2,63,33,23,1
44391,0,0,0,0,0,0,5,1
44392,0,0,34,2,8,0,14,1
44395,14,21,31,1,5,10,8,0
44396,380,180,396,0,161,85,76,1
44397,0,0,0,0,0,0,5,1
44398,55,43,66,1,8,19,12,1
44399,0,0,2,0,0,0,2,1
44401,0,3,4,0,0,3,1,1
44403,0,1,7,0,0,3,6,1
44408,0,0,0,0,0,0,1,1
44409,0,18,78,2,16,29,29,1
44411,0,0,0,0,0,0,8,1
44413,4,21,76,0,8,51,27,1
44416,10,14,27,0,0,7,3,1
44418,6,35,89,4,17,24,21,1
44420,3,1,7,0,2,1,4,1
44422,0,0,0,0,0,0,2,1
44424,63,0,69,2,122,22,17,0
44428,4,19,28,0,0,12,2,1
44429,0,0,0,0,0,0,5,1
44431,0,0,2,0,0,0,3,1
44433,293,126,339,7,43,102,79,0
44435,68,56,164,3,22,49,34,1
44436,0,9,22,3,4,11,9,1
44437,0,29,57,1,9,40,15,1
44439,0,10,11,0,0,9,4,1
44440,0,1,10,0,0,3,3,1
44442,0,0,0,0,0,0,3,1
44443,0,31,55,0,0,44,13,1
44444,0,0,0,0,0,0,7,1
44446,0,0,0,0,0,0,2,1
44449,0,3,7,0,0,3,10,1
44451,0,2,21,1,2,1,22,1
44452,52,18,31,2,12,12,14,1
44453,10,15,40,3,57,14,15,1
44454,30,42,86,2,39,37,15,1
44455,0,7,9,0,0,6,7,1
44458,0,0,0,0,0,0,1,1
44460,8,24,39,1,10,11,16,1
44461,0,9,19,0,0,9,4,1
44463,37,16,76,4,48,23,26,1
44464,73,34,60,1,0,23,22,1
44466,0,0,0,0,0,0,2,0
44468,0,0,0,0,0,0,2,1
44470,16,32,170,2,7,10,66,0
44471,0,0,0,0,0,0,3,1
